interaction_id,user_type,mouse_speed_mean,mouse_speed_stddev,click_frequency,click_interval_mean,click_interval_stddev,scroll_speed_mean,scroll_speed_stddev,typing_speed_mean,typing_speed_stddev,session_duration,activity_gap_mean,activity_gap_stddev
572,1,1.5110984003002987,0.1,15,0.15452430460259226,0.05,1.0369922421455073,0.1,0.9983009007021336,0.01,300,0.1061792274575077,0.01
573,0,0.7386510107777255,1.0,10,0.4146646454109426,0.2,0.9641874064409942,0.5,0.5467489239947125,0.1,300,1.488458168508989,0.3
574,1,1.585645960178073,0.1,15,0.1999313805800364,0.05,1.1013091345398074,0.1,0.9921692433967573,0.01,300,0.09438113610372162,0.01
575,0,3.417558854329389,1.0,10,0.4866430419358253,0.2,1.3657284843340056,0.5,0.4441710561904086,0.1,300,0.5009437878806163,0.3
576,1,1.4524594169116551,0.1,15,0.17890561236383976,0.05,0.9722546875493684,0.1,0.9856738878137505,0.01,300,0.09732712320074374,0.01
577,0,4.120475991757201,1.0,10,0.4208022634024231,0.2,1.4206167284185691,0.5,0.4116644214591275,0.1,300,0.8700991729189075,0.3
578,0,1.501557201141034,1.0,10,0.5594113164515605,0.2,2.004731556209442,0.5,0.5953193293191519,0.1,300,0.5849867579314477,0.3
579,1,1.5678705773050372,0.1,15,0.252498783205733,0.05,0.8857291331099985,0.1,1.002926342846372,0.01,300,0.1027183044217566,0.01
580,1,1.530238476562001,0.1,15,0.18152850014084018,0.05,1.067143252180467,0.1,1.015624630468169,0.01,300,0.10153053991872425,0.01
581,1,1.794302458431849,0.1,15,0.24622825856564565,0.05,1.0616215064617842,0.1,0.99625864357716,0.01,300,0.09274741922114456,0.01
582,1,1.4110591509492443,0.1,15,0.21028475175876327,0.05,1.0139922800922505,0.1,1.0072736867351837,0.01,300,0.11685937426688486,0.01
583,1,1.5712763298733154,0.1,15,0.2616263156438581,0.05,1.033790873581,0.1,0.9893896405044017,0.01,300,0.11664940670551247,0.01
584,0,2.7125897606153995,1.0,10,0.6693759025330102,0.2,1.5389631977778764,0.5,0.5710996986240584,0.1,300,0.7506720096871814,0.3
585,0,2.7282003556802876,1.0,10,0.35178786299821707,0.2,1.834031543818341,0.5,0.4184209960476449,0.1,300,0.9121458057801054,0.3
586,1,1.647877336660526,0.1,15,0.23104500104118336,0.05,0.9044243809926755,0.1,1.0076288428740734,0.01,300,0.11011912342826052,0.01
587,0,0.5716291733321137,1.0,10,0.7199422298103553,0.2,2.0201849168362824,0.5,0.29035306421597296,0.1,300,0.466015454302068,0.3
588,0,1.9729670285075092,1.0,10,0.32892181208489,0.2,1.0677945561422721,0.5,0.49875190429758226,0.1,300,1.1534293333522398,0.3
589,1,1.6734287069686629,0.1,15,0.24179714919033443,0.05,0.9901834124281247,0.1,0.9916065780156903,0.01,300,0.09797664116160418,0.01
590,1,1.3704730256987834,0.1,15,0.21101047907432607,0.05,1.0840668757397893,0.1,0.9994126361210786,0.01,300,0.1260937984671313,0.01
591,0,1.7635556320173607,1.0,10,0.4765668871113367,0.2,0.9640659796391934,0.5,0.5431322467238753,0.1,300,0.7886595425025983,0.3
592,1,1.4674508180739851,0.1,15,0.2056053374245773,0.05,0.9095378684959735,0.1,0.996336807484051,0.01,300,0.11336129859657751,0.01
593,1,1.3977459086235258,0.1,15,0.11181782737748852,0.05,1.1424042528522786,0.1,0.9930682902786361,0.01,300,0.09781547257740163,0.01
594,0,0.8468226544977444,1.0,10,0.4494306609780054,0.2,1.68500118668598,0.5,0.28669896126812644,0.1,300,0.7737133927870083,0.3
595,1,1.6284094330917513,0.1,15,0.21694265454138006,0.05,0.9041684259328336,0.1,0.9970420818620597,0.01,300,0.11012717502472226,0.01
596,0,1.7388522342399277,1.0,10,0.4222088155644909,0.2,1.3282319244895953,0.5,0.34874984350218063,0.1,300,0.38011255437108266,0.3
597,0,1.4732313114104432,1.0,10,0.23225383635787128,0.2,0.733279134324782,0.5,0.41365858373843956,0.1,300,0.7187372947002394,0.3
598,1,1.5296283647505344,0.1,15,0.24476332322338099,0.05,1.0281678983153388,0.1,1.0247040899187947,0.01,300,0.10563526556101595,0.01
599,1,1.2885334414516498,0.1,15,0.14011363624168843,0.05,0.9268525057989784,0.1,1.011287432254461,0.01,300,0.10902872094504763,0.01
600,0,1.7695388906353142,1.0,10,0.34607171505561507,0.2,1.2455552421296645,0.5,0.5646834428799572,0.1,300,1.2380369058263785,0.3
601,0,2.831983204097587,1.0,10,0.4343941039053373,0.2,1.8272321138320353,0.5,0.5766372302915956,0.1,300,0.5790105323258171,0.3
602,0,3.4415797311291376,1.0,10,0.7428571957270419,0.2,1.6962657816983517,0.5,0.6103333754591355,0.1,300,0.40791503800372136,0.3
603,0,1.970282483024426,1.0,10,0.8471124867448521,0.2,1.787627711369963,0.5,0.589160994154285,0.1,300,0.7093069568034938,0.3
604,1,1.5512560940592321,0.1,15,0.21985145758162933,0.05,0.9537749912034034,0.1,0.9924239060292566,0.01,300,0.10662574687108271,0.01
605,1,1.573405471946769,0.1,15,0.16223446416597614,0.05,1.0232004213705608,0.1,0.9877987147292844,0.01,300,0.0919010579230435,0.01
606,0,0.9444279114406495,1.0,10,0.21500538765813793,0.2,2.091037743327851,0.5,0.23385316384528348,0.1,300,0.8461477878679328,0.3
607,0,0.5035724493557032,1.0,10,0.6728520704020081,0.2,0.961592329565837,0.5,0.3750435273338472,0.1,300,0.7847473083923753,0.3
608,1,1.4790364597122991,0.1,15,0.14757333611811105,0.05,0.9889807585953959,0.1,1.004413237674052,0.01,300,0.11079016063990342,0.01
609,1,1.5215285540308365,0.1,15,0.1688098955799891,0.05,1.1184285472013342,0.1,1.0029827432157288,0.01,300,0.0709739649162992,0.01
610,0,2.3200372602448933,1.0,10,0.5609574696287577,0.2,1.9400535374404706,0.5,0.3739192009319817,0.1,300,0.6928092712542223,0.3
611,0,0.2238088683469166,1.0,10,0.24189228938433588,0.2,2.1105478096494803,0.5,0.541937807828051,0.1,300,0.3684309096145634,0.3
612,1,1.3542520515358014,0.1,15,0.2694297209495755,0.05,0.8527399485324462,0.1,1.0026772801350041,0.01,300,0.09514072898489337,0.01
613,0,2.6733491438637644,1.0,10,0.46310040430725286,0.2,0.4359243394376595,0.5,0.4545924361638093,0.1,300,0.6947033951528341,0.3
614,0,3.7496640745404957,1.0,10,0.5255414595627615,0.2,1.7173139600882927,0.5,0.5804176394012587,0.1,300,1.079247270972464,0.3
615,1,1.4439394306489937,0.1,15,0.1944478711208688,0.05,1.0513251202251073,0.1,0.9965649586885621,0.01,300,0.09314394037501184,0.01
616,0,2.2855498544342012,1.0,10,0.42896560218583674,0.2,1.115852593214023,0.5,0.5263720958423499,0.1,300,0.5483203111593351,0.3
617,0,2.3761621238760102,1.0,10,0.712323071839388,0.2,0.9729710421356856,0.5,0.3436272970855785,0.1,300,0.7677784664192954,0.3
618,1,1.493822536949082,0.1,15,0.1513910791020039,0.05,0.9777970589571353,0.1,1.0004943877332073,0.01,300,0.10031852389027159,0.01
619,0,1.633209178991052,1.0,10,0.6210528550130293,0.2,1.2063572216449994,0.5,0.45987566799994195,0.1,300,1.0751280189990275,0.3
620,0,0.33621185535424036,1.0,10,0.6116861457982371,0.2,1.886485129619179,0.5,0.6383801797231833,0.1,300,0.6296433044901955,0.3
621,1,1.4013280340477934,0.1,15,0.1989061967136479,0.05,1.0202277490316265,0.1,0.9931549114359451,0.01,300,0.09106525541983043,0.01
622,1,1.4405486482046566,0.1,15,0.17232093247476857,0.05,0.9573030731054899,0.1,0.9993655424844445,0.01,300,0.11395458148512937,0.01
623,1,1.3655325406662124,0.1,15,0.2399610575339584,0.05,0.9477828828595861,0.1,1.023128154856786,0.01,300,0.10112281418317459,0.01
624,0,0.8261396634456879,1.0,10,0.6166571747125187,0.2,1.3013977009051259,0.5,0.4062526293674804,0.1,300,0.9163189532466903,0.3
625,0,1.5127814107594022,1.0,10,0.36747287993652034,0.2,2.7773483534799803,0.5,0.4462992664016638,0.1,300,0.9488228752040582,0.3
626,1,1.4549014038458552,0.1,15,0.1127839134794449,0.05,0.9951048986122074,0.1,0.9916592219988857,0.01,300,0.10375873941898257,0.01
627,1,1.4473981092921866,0.1,15,0.24895733672215187,0.05,1.12359178153313,0.1,0.9970247064149657,0.01,300,0.09908536536723836,0.01
628,1,1.4474382302792534,0.1,15,0.21798895873718713,0.05,0.9656875622916955,0.1,1.0030267028676074,0.01,300,0.10543994506450349,0.01
629,1,1.5882266481322465,0.1,15,0.2244537662443387,0.05,0.9852496917790508,0.1,0.9886739801642562,0.01,300,0.10681127196852036,0.01
630,0,2.9914477200467657,1.0,10,0.577498456153079,0.2,1.4052507360092326,0.5,0.6093494684530133,0.1,300,0.4204654195226163,0.3
631,1,1.5365348847342344,0.1,15,0.26704252445354604,0.05,1.0377111485996886,0.1,1.017062927135625,0.01,300,0.0837984621168463,0.01
632,0,1.419860075332123,1.0,10,0.41810525832176143,0.2,1.7876671458167388,0.5,0.5067547223491149,0.1,300,0.7580957589946239,0.3
633,0,1.7197820426608508,1.0,10,0.6174299365360194,0.2,1.267405211393225,0.5,0.4549707955176546,0.1,300,1.2187791235023167,0.3
634,0,1.0570078579235027,1.0,10,0.431621082728442,0.2,1.5217351966786876,0.5,0.5861666496449089,0.1,300,0.8820473859493576,0.3
635,0,1.7342461834186924,1.0,10,0.0643580296042714,0.2,1.5181126574668409,0.5,0.5830420536428345,0.1,300,0.19439860888479343,0.3
636,1,1.6230190845163945,0.1,15,0.15600065829179977,0.05,0.8819539515618642,0.1,0.995062871244771,0.01,300,0.11776937329844323,0.01
637,1,1.5219444641929483,0.1,15,0.16111679527741202,0.05,0.9287218881827691,0.1,0.9939569652529943,0.01,300,0.10392361272808658,0.01
638,1,1.4568184067213394,0.1,15,0.12347566674364163,0.05,1.0630900420831864,0.1,1.0024793880547174,0.01,300,0.11500498193774245,0.01
639,0,1.419531730538949,1.0,10,0.3772631195073086,0.2,1.7521237535376673,0.5,0.5522439646760323,0.1,300,0.9460589603707372,0.3
640,0,1.1471978022189226,1.0,10,0.7588137027454773,0.2,1.638342362486325,0.5,0.6219775465862303,0.1,300,0.8083610113375692,0.3
641,1,1.403630860856679,0.1,15,0.2167444831141217,0.05,0.9743220138530208,0.1,0.9936596531344987,0.01,300,0.0897220744607398,0.01
642,0,1.60153389675094,1.0,10,0.3267045085331579,0.2,0.9078636457453467,0.5,0.47980198420485975,0.1,300,0.7187666225849259,0.3
643,1,1.5547683755162733,0.1,15,0.20966244717712967,0.05,1.1107393667982706,0.1,1.0040552364689086,0.01,300,0.08375198449715955,0.01
644,0,2.723112113381884,1.0,10,0.35606863036565406,0.2,1.391895883059782,0.5,0.358383877515863,0.1,300,1.208133924085656,0.3
645,0,1.7445998978048887,1.0,10,0.7017705425507025,0.2,1.4888144716690237,0.5,0.4818180470943807,0.1,300,0.49881694020234213,0.3
646,1,1.4259327727942805,0.1,15,0.22880560751312887,0.05,0.879774409265566,0.1,1.0005130337372667,0.01,300,0.09829411617788893,0.01
647,1,1.429232050141742,0.1,15,0.23463802133179973,0.05,0.9050608816466571,0.1,1.0194422391823978,0.01,300,0.1044053723707825,0.01
648,0,0.5280250897621697,1.0,10,0.31559050648107134,0.2,1.6770522228912665,0.5,0.356053155471806,0.1,300,0.6160668473819605,0.3
649,0,1.0888197917966602,1.0,10,0.5224329247935962,0.2,1.3173167524271578,0.5,0.45594393874956046,0.1,300,1.0673843272108867,0.3
650,1,1.5198869104739408,0.1,15,0.28361645530043617,0.05,0.9315348284789398,0.1,0.9887708162736681,0.01,300,0.10406272802249271,0.01
651,1,1.5835124803990028,0.1,15,0.18897727498620437,0.05,0.9779607826769491,0.1,0.9991836120131427,0.01,300,0.09183413445426941,0.01
652,0,1.0989487366875033,1.0,10,0.3558348116926233,0.2,1.7694989370630965,0.5,0.6720882370691258,0.1,300,1.270696351644456,0.3
653,0,2.2743588440340474,1.0,10,0.2934392210051617,0.2,1.31301436225009,0.5,0.5648720136563187,0.1,300,0.6986951021315763,0.3
654,1,1.4440336864874146,0.1,15,0.20093608303906765,0.05,0.8847610483109669,0.1,0.9987819195418836,0.01,300,0.09811749697619107,0.01
655,0,2.155113014840145,1.0,10,0.46659087887788964,0.2,1.947269243583068,0.5,0.3944652675807587,0.1,300,0.6085297596226635,0.3
656,0,2.9783427957741244,1.0,10,0.3988745042638381,0.2,0.9760907018617468,0.5,0.5278516819225656,0.1,300,1.0739233364009066,0.3
657,0,1.9959196714443213,1.0,10,0.5573692531533416,0.2,1.158590352901209,0.5,0.47902961729818866,0.1,300,0.8332291702791317,0.3
658,0,2.755138324135717,1.0,10,0.00426910436288086,0.2,1.902730325255513,0.5,0.46857356306351455,0.1,300,0.62305636355497,0.3
659,1,1.6104891329225517,0.1,15,0.1526448409191183,0.05,0.8549707427209332,0.1,0.9999522498603992,0.01,300,0.09588024879551113,0.01
660,0,3.0661746990307557,1.0,10,0.5352400208969225,0.2,1.3458805625968817,0.5,0.46754331122622605,0.1,300,1.0864386295041446,0.3
661,0,1.4215810960886077,1.0,10,0.28712267602095454,0.2,1.6550264097039393,0.5,0.3017201525973603,0.1,300,0.7680077219868909,0.3
662,1,1.6220412970538662,0.1,15,0.12201399336572898,0.05,1.0644721806879358,0.1,1.0105939124666288,0.01,300,0.10386658599940782,0.01
663,0,3.2667585888503448,1.0,10,0.7366756308591704,0.2,0.8984816179150097,0.5,0.6067149729511134,0.1,300,0.748663529638648,0.3
664,1,1.5652322485101025,0.1,15,0.267141645912573,0.05,1.0608894298294922,0.1,0.9930873577637312,0.01,300,0.08781228738241768,0.01
665,0,1.8048271073936668,1.0,10,0.26154795018119636,0.2,1.933764835238583,0.5,0.34033010971169875,0.1,300,0.8343506405334392,0.3
666,1,1.4369675651326739,0.1,15,0.21077050988847607,0.05,0.8330151469228685,0.1,1.0088514852536976,0.01,300,0.1051769055785423,0.01
667,1,1.3465671293172623,0.1,15,0.14492103203822068,0.05,1.0096968835271258,0.1,1.0031537371444605,0.01,300,0.09941349789731757,0.01
668,1,1.5545316791724821,0.1,15,0.22818207316432895,0.05,0.8950472643267302,0.1,1.0080485518639732,0.01,300,0.10880859927273426,0.01
669,1,1.5570898298253653,0.1,15,0.23341156822135528,0.05,1.337114568861325,0.1,1.014962882720407,0.01,300,0.10909483478751048,0.01
670,0,1.2001649027686212,1.0,10,0.3257326874475506,0.2,1.4691406444920458,0.5,0.48504568060049247,0.1,300,1.1035297478189205,0.3
671,0,1.7826217384997938,1.0,10,0.2608840417730038,0.2,1.9562301041511887,0.5,0.5903204397670193,0.1,300,0.8083947166151642,0.3
672,0,3.4209588963393465,1.0,10,0.5158881553018289,0.2,0.8465407259670582,0.5,0.5547605981996155,0.1,300,1.3567797597165692,0.3
673,0,1.3363589789100394,1.0,10,0.7187318006331633,0.2,1.3178195213557033,0.5,0.38183693049785394,0.1,300,0.6069538781951778,0.3
674,1,1.6308833065134363,0.1,15,0.23122321395059905,0.05,1.0517379096185249,0.1,0.9813733784740618,0.01,300,0.10920692070591363,0.01
675,1,1.4242258285960991,0.1,15,0.23456151531119188,0.05,1.0060048510961062,0.1,1.0168447865695207,0.01,300,0.08563532545926297,0.01
676,0,1.9696379757403206,1.0,10,0.46903403609388705,0.2,2.0426357637568593,0.5,0.46950658110549803,0.1,300,0.29646405277280863,0.3
677,1,1.5893882409554432,0.1,15,0.1945479809574847,0.05,0.9066057756457219,0.1,0.9933969096908406,0.01,300,0.09728710706214462,0.01
678,1,1.487178895765225,0.1,15,0.3233258723323511,0.05,0.9411455814969254,0.1,0.989196953149237,0.01,300,0.10352408299999094,0.01
679,1,1.6225611749004425,0.1,15,0.18030464829283432,0.05,0.8448348048186662,0.1,0.9913238386184366,0.01,300,0.1003776867659506,0.01
680,1,1.6044045282267922,0.1,15,0.16695745518492128,0.05,0.8946439813674723,0.1,1.0130981391063698,0.01,300,0.12069295469176868,0.01
681,0,3.883514974082796,1.0,10,0.6572843486331296,0.2,0.9968770563863355,0.5,0.39763595428375226,0.1,300,0.801714033275152,0.3
682,0,0.7159791621098937,1.0,10,-0.05180094854690376,0.2,1.4404065952045078,0.5,0.4229904254462162,0.1,300,1.2993523738772528,0.3
683,1,1.5290480887974394,0.1,15,0.22486124319799522,0.05,0.9230348547293741,0.1,0.9973605794835889,0.01,300,0.1021897483620445,0.01
684,1,1.488521214809521,0.1,15,0.2714567658252299,0.05,1.1053768620286,0.1,0.991136093569952,0.01,300,0.1094244814388442,0.01
685,0,2.83737091177072,1.0,10,0.08854228571862088,0.2,0.8751995132357537,0.5,0.5338099891962956,0.1,300,0.6087208646230703,0.3
686,0,1.6883353990586856,1.0,10,0.4544845391967899,0.2,1.4056753296846245,0.5,0.5135862648024614,0.1,300,1.0898279046738395,0.3
687,1,1.399807645798622,0.1,15,0.2943942080524814,0.05,1.0169595810422156,0.1,0.9926208757378728,0.01,300,0.08671911200168096,0.01
688,0,3.164149306228151,1.0,10,0.4207324482854781,0.2,0.7642853054853201,0.5,0.5157886153532516,0.1,300,0.9977698828224763,0.3
689,0,1.502280371623203,1.0,10,0.7215429232047967,0.2,0.8147129481051816,0.5,0.5665701971957264,0.1,300,1.0753858156944518,0.3
690,1,1.4979339933240259,0.1,15,0.15190672346829798,0.05,0.9251777069511218,0.1,1.0010724009092387,0.01,300,0.10949093905225366,0.01
691,0,2.9170411526599374,1.0,10,0.7509949098467912,0.2,1.3285187713076905,0.5,0.4383120930429745,0.1,300,0.653145867772967,0.3
692,0,1.847890940748311,1.0,10,0.3246979383259784,0.2,1.5257800949768858,0.5,0.3217204297693247,0.1,300,0.37467844712877013,0.3
693,1,1.1867640724519397,0.1,15,0.3334356229950256,0.05,1.070195669059752,0.1,0.9918363588127544,0.01,300,0.09952229483112912,0.01
694,0,3.2171181896707886,1.0,10,0.4550966129864894,0.2,1.430642317557543,0.5,0.5886503014463993,0.1,300,1.594312575910438,0.3
695,0,2.797739666272428,1.0,10,0.24050336843741782,0.2,2.3824882663789957,0.5,0.6117173479937761,0.1,300,0.4841521880074764,0.3
696,0,1.0794605487153859,1.0,10,0.2718798815934814,0.2,1.6576840208565893,0.5,0.41999459586609533,0.1,300,0.8317530612295467,0.3
697,0,2.151299157997775,1.0,10,0.28688056324985767,0.2,0.9820450272651685,0.5,0.5832577554290225,0.1,300,0.39383920472798345,0.3
698,0,2.344588905498646,1.0,10,0.1441531846680647,0.2,2.2073127568579753,0.5,0.5472717385338635,0.1,300,0.3971004926980924,0.3
699,0,3.692708396160906,1.0,10,0.6001816246945664,0.2,1.5290713460996928,0.5,0.5879235598727707,0.1,300,0.9665754587517692,0.3
700,1,1.5327857139328196,0.1,15,0.23285595887232036,0.05,0.8029167914085005,0.1,1.0139240347296026,0.01,300,0.09904916799159211,0.01
701,1,1.579893067668701,0.1,15,0.22314389101291665,0.05,0.8794370107157512,0.1,1.0106050181670079,0.01,300,0.09521844446274984,0.01
702,0,1.9560358612571922,1.0,10,0.48817066236166,0.2,0.5399907869999814,0.5,0.6204192352506611,0.1,300,0.8348579972491417,0.3
703,1,1.4653805291149107,0.1,15,0.24134061955646882,0.05,1.0272041783792,0.1,0.9867159185908189,0.01,300,0.09058285231194158,0.01
704,0,0.2870272605870139,1.0,10,0.5607166104525584,0.2,0.9061718944581476,0.5,0.42551462028613457,0.1,300,0.7172921624707879,0.3
705,1,1.624307357723797,0.1,15,0.18156609114302935,0.05,0.8905665285748848,0.1,1.0061558907147377,0.01,300,0.09901574246530719,0.01
706,0,1.0756756832742158,1.0,10,0.48310856559245036,0.2,1.0674295617752805,0.5,0.5239488954973799,0.1,300,0.9678404713656307,0.3
707,1,1.358143433076135,0.1,15,0.18199502817059018,0.05,1.0253328578664755,0.1,0.9986486166108026,0.01,300,0.09162962820510052,0.01
708,0,3.1151059370934053,1.0,10,0.7260906092313864,0.2,1.6295683027999677,0.5,0.61326654084165,0.1,300,1.5833224752577393,0.3
709,1,1.3503732049288244,0.1,15,0.2599866014051634,0.05,1.0723269644109625,0.1,1.0081795668224731,0.01,300,0.09527859835809126,0.01
710,0,0.2662330549670062,1.0,10,0.7484687428437475,0.2,1.2903315683981307,0.5,0.5603074198912081,0.1,300,1.06452497133409,0.3
711,0,1.2921406243999443,1.0,10,0.6837303211027058,0.2,1.4795701686632718,0.5,0.6065878823211386,0.1,300,0.9167859184237293,0.3
712,0,1.477433400188983,1.0,10,0.6792219681679664,0.2,1.5138028230392198,0.5,0.5606273095619945,0.1,300,0.8086238907065417,0.3
713,0,2.4019007193925397,1.0,10,0.48438036044297406,0.2,1.938635562541512,0.5,0.46247100492950505,0.1,300,1.2721490248636327,0.3
714,1,1.5683804649207125,0.1,15,0.14973920097581855,0.05,1.0787786649489675,0.1,0.9866701029211017,0.01,300,0.10460723040656954,0.01
715,1,1.3875800328294507,0.1,15,0.2308570939720223,0.05,1.245697357406707,0.1,1.0146217815849021,0.01,300,0.09398876258752457,0.01
716,0,2.7617430629551105,1.0,10,0.6535311294136648,0.2,2.046560992962225,0.5,0.5695636497008918,0.1,300,0.4689039922254693,0.3
717,0,2.8130920515278794,1.0,10,0.14082889293026224,0.2,0.3319502101211649,0.5,0.5495971138427124,0.1,300,0.6091937598647432,0.3
718,1,1.3102286387880282,0.1,15,0.23858172030163227,0.05,1.0383274796203306,0.1,0.9835661303346014,0.01,300,0.09425108701105278,0.01
719,0,1.2224329466467392,1.0,10,0.6495884033922082,0.2,1.6931574158548859,0.5,0.42800909028327805,0.1,300,0.6041207266876958,0.3
720,0,3.809537099687426,1.0,10,0.4920693680905716,0.2,1.5800129304900845,0.5,0.4880746465924756,0.1,300,0.7516462958900247,0.3
721,1,1.5545009352240928,0.1,15,0.1969679109280256,0.05,1.1687730646067234,0.1,1.0010641087224088,0.01,300,0.09760815358755313,0.01
722,1,1.5194781909595303,0.1,15,0.24074419519451476,0.05,0.9688675700670343,0.1,1.0030253264034734,0.01,300,0.09843188590824847,0.01
723,1,1.2722630761053297,0.1,15,0.15842364706666182,0.05,0.890506025412874,0.1,0.9846669143302297,0.01,300,0.09841963404054957,0.01
724,1,1.5096261598823717,0.1,15,0.18897734335272623,0.05,0.8610336548093016,0.1,1.0003995424672096,0.01,300,0.1030260350515515,0.01
725,0,1.118389896197764,1.0,10,0.5844164500818787,0.2,1.4299040540031158,0.5,0.4123373542020661,0.1,300,0.49138669849785416,0.3
726,1,1.4071002242776163,0.1,15,0.24970376489845073,0.05,1.0208444925467772,0.1,1.0031084874649956,0.01,300,0.11100056409537537,0.01
727,1,1.3959498791815868,0.1,15,0.1420334107770828,0.05,1.010240802032464,0.1,1.0165844944170306,0.01,300,0.0974187682711519,0.01
728,1,1.4110782401471125,0.1,15,0.31032864880262523,0.05,1.183611866445115,0.1,1.003594374511527,0.01,300,0.10230945737141751,0.01
729,1,1.3065774907428036,0.1,15,0.25504181391735997,0.05,0.9177873191916975,0.1,0.9857750105761693,0.01,300,0.09929062024879415,0.01
730,0,2.56331042242345,1.0,10,0.8797659506960704,0.2,1.059576645651933,0.5,0.4126425268223195,0.1,300,0.6130423754612867,0.3
731,0,2.5275745669585796,1.0,10,0.5370139861397888,0.2,1.2259111727574472,0.5,0.3945400076956244,0.1,300,1.0209051842427632,0.3
732,1,1.495377436201157,0.1,15,0.1884455802768743,0.05,1.0314041527818083,0.1,0.990319103583156,0.01,300,0.10776844978017765,0.01
733,0,1.4247510772078131,1.0,10,0.9241815803915352,0.2,2.141353635320955,0.5,0.4315854563454604,0.1,300,1.343360790238937,0.3
734,1,1.42606213249492,0.1,15,0.25561926803990864,0.05,0.9242664814266575,0.1,1.0000521317067652,0.01,300,0.1026387172911395,0.01
735,1,1.448469776647424,0.1,15,0.2492355573516815,0.05,0.9583175632229466,0.1,0.9861931011262939,0.01,300,0.10788216758280443,0.01
736,1,1.3676802837578184,0.1,15,0.23680385416449584,0.05,0.8895599278558922,0.1,0.9978159295587986,0.01,300,0.0965056949155163,0.01
737,1,1.5651620120131489,0.1,15,0.19588726779567,0.05,0.8721511842604791,0.1,0.9925610870788066,0.01,300,0.10881647134844183,0.01
738,1,1.3682608929971984,0.1,15,0.19641767069696225,0.05,0.7771940152115251,0.1,1.0009919029010264,0.01,300,0.1006869263794267,0.01
739,1,1.31522644712656,0.1,15,0.1683405473230244,0.05,1.0703170873171906,0.1,1.0030402933869853,0.01,300,0.09488264093853398,0.01
740,0,0.7227303627103325,1.0,10,0.6624447046571023,0.2,1.9954854653275755,0.5,0.5067868732550487,0.1,300,-0.01665048613180975,0.3
741,1,1.4011452016463855,0.1,15,0.18603754388978977,0.05,1.134910662361806,0.1,0.9856769611759935,0.01,300,0.09533749215201874,0.01
742,1,1.5046206884194742,0.1,15,0.2520500509797655,0.05,1.024566383707173,0.1,1.000139840253322,0.01,300,0.10005236677865632,0.01
743,0,1.1976814884289761,1.0,10,0.555007979510338,0.2,2.2261733104455583,0.5,0.43240413078171597,0.1,300,0.6405409311531188,0.3
744,1,1.6597479045410952,0.1,15,0.2091826032160634,0.05,1.005001171718834,0.1,1.0208514858966498,0.01,300,0.09390130317405149,0.01
745,1,1.5301867639623736,0.1,15,0.15876844109315713,0.05,0.9898108205298596,0.1,0.963495569734787,0.01,300,0.09854583565729524,0.01
746,1,1.471162512148871,0.1,15,0.20172949289719078,0.05,0.8753141518821754,0.1,1.0053369130273315,0.01,300,0.09439705196150314,0.01
747,0,1.1690525582126012,1.0,10,0.6209284126829268,0.2,1.5881419787440967,0.5,0.5076271651147778,0.1,300,1.592713283269072,0.3
748,1,1.3870778078751698,0.1,15,0.17885337392213926,0.05,0.7417076152071851,0.1,0.9891918853926481,0.01,300,0.07625692414411175,0.01
749,0,0.947894231160137,1.0,10,0.27515549736178246,0.2,1.6004200557096782,0.5,0.5941077909633663,0.1,300,1.2229912592337122,0.3
750,1,1.430636434039496,0.1,15,0.16991048931106695,0.05,0.7983762116553483,0.1,1.0095849496080649,0.01,300,0.0940681654222284,0.01
751,0,0.7618673836940939,1.0,10,0.4025270659501976,0.2,1.664034952888579,0.5,0.353611138914357,0.1,300,0.943021899014452,0.3
752,0,0.5108313645388001,1.0,10,0.9550303040110065,0.2,1.7359564339207456,0.5,0.5224582837652606,0.1,300,0.9888489582805395,0.3
753,0,3.8120322757201253,1.0,10,0.29521571726701656,0.2,1.1312932101035402,0.5,0.5086559320186627,0.1,300,0.8037313125309536,0.3
754,1,1.5007625726416642,0.1,15,0.19970811753534357,0.05,0.9487773564331228,0.1,0.9984093233964713,0.01,300,0.08522697752720376,0.01
755,0,2.854898751989789,1.0,10,0.8365553450669898,0.2,1.721946492083065,0.5,0.7607328861946184,0.1,300,1.202668662891345,0.3
756,0,1.5790333553976335,1.0,10,0.521028627770205,0.2,1.0090903130921145,0.5,0.44073580689448333,0.1,300,0.7379786809951436,0.3
757,1,1.5903409811033646,0.1,15,0.14343485133693154,0.05,1.1010481754435695,0.1,1.0184368694718975,0.01,300,0.09714245592112489,0.01
758,0,0.8004504492315108,1.0,10,0.5227792525790302,0.2,1.4740650301090696,0.5,0.5131815087239067,0.1,300,0.6891781767580036,0.3
759,1,1.4890148866310962,0.1,15,0.1799830847476333,0.05,1.0309291325921477,0.1,1.0075792927256333,0.01,300,0.11498876504785252,0.01
760,1,1.5872709137204744,0.1,15,0.15813548654456028,0.05,1.059210207197359,0.1,1.0080073659963018,0.01,300,0.10453099317174487,0.01
761,1,1.5687714138143278,0.1,15,0.21694812826679394,0.05,0.8922329292999802,0.1,0.9966566536410301,0.01,300,0.10031619236878986,0.01
762,1,1.4211621290800311,0.1,15,0.23913386685845942,0.05,0.8471562000042463,0.1,0.9945332161645835,0.01,300,0.09452337148447135,0.01
763,1,1.636446696622028,0.1,15,0.24272433546106087,0.05,0.9517078713732305,0.1,1.004324831133574,0.01,300,0.08861160808065813,0.01
